"date","serial_number","model","capacity_bytes","failure","smart_1_normalized","smart_1_raw","smart_2_normalized","smart_2_raw","smart_3_normalized","smart_3_raw","smart_4_normalized","smart_4_raw","smart_5_normalized","smart_5_raw","smart_7_normalized","smart_7_raw","smart_8_normalized","smart_8_raw","smart_9_normalized","smart_9_raw","smart_10_normalized","smart_10_raw","smart_11_normalized","smart_11_raw","smart_12_normalized","smart_12_raw","smart_13_normalized","smart_13_raw","smart_15_normalized","smart_15_raw","smart_22_normalized","smart_22_raw","smart_183_normalized","smart_183_raw","smart_184_normalized","smart_184_raw","smart_187_normalized","smart_187_raw","smart_188_normalized","smart_188_raw","smart_189_normalized","smart_189_raw","smart_190_normalized","smart_190_raw","smart_191_normalized","smart_191_raw","smart_192_normalized","smart_192_raw","smart_193_normalized","smart_193_raw","smart_194_normalized","smart_194_raw","smart_195_normalized","smart_195_raw","smart_196_normalized","smart_196_raw","smart_197_normalized","smart_197_raw","smart_198_normalized","smart_198_raw","smart_199_normalized","smart_199_raw","smart_200_normalized","smart_200_raw","smart_201_normalized","smart_201_raw","smart_220_normalized","smart_220_raw","smart_222_normalized","smart_222_raw","smart_223_normalized","smart_223_raw","smart_224_normalized","smart_224_raw","smart_225_normalized","smart_225_raw","smart_226_normalized","smart_226_raw","smart_240_normalized","smart_240_raw","smart_241_normalized","smart_241_raw","smart_242_normalized","smart_242_raw","smart_250_normalized","smart_250_raw","smart_251_normalized","smart_251_raw","smart_252_normalized","smart_252_raw","smart_254_normalized","smart_254_raw","smart_255_normalized","smart_255_raw"
"2016-01-01","W300D28F","ST4000DM000",1.97665142785814e-311,0,114,75356960,NA,NA,92,0,100,21,100,0,87,2.56823522715804e-315,NA,NA,77,20865,100,0,NA,NA,100,21,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,9.88131291682493e-324,91,9,69,31,100,0,100,8,80,41210,31,31,NA,NA,NA,NA,100,0,100,0,200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,6.45235260261072e-310,100,1.17698533730403e-313,100,1.38231207040566e-312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1331LAGTWXDH","HGST HMS5C4040ALE640",1.97665142785814e-311,0,100,0,133,104,100,0,100,1,100,0,100,0,115,41,99,11942,100,0,NA,NA,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,155,100,155,253,23,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z305903N","ST4000DM000",1.97665142785814e-311,0,112,47689568,NA,NA,96,0,100,4,100,0,64,1.30182246340873e-317,NA,NA,100,558,100,0,NA,NA,100,3,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,92,16121,23,23,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.32409593085454e-321,100,3.46456771375614e-315,100,1.31570580686999e-315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z302BYT9","ST4000DM000",1.97665142785814e-311,0,117,164543784,NA,NA,92,0,100,10,100,0,85,1.666361231107e-315,NA,NA,92,7209,100,0,NA,NA,100,10,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,68,32,100,0,100,0,95,10618,32,32,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3.53256936776491e-320,100,7.23320768359806e-314,100,5.86866742963823e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1331LAGLXXLH","HGST HMS5C4040BLE640",1.97665142785814e-311,0,100,0,134,100,127,556,100,16,100,0,100,0,115,41,98,15423,100,0,NA,NA,100,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,213,100,213,240,25,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","W300K1X9","ST4000DM000",1.97665142785814e-311,0,111,39884872,NA,NA,92,0,100,11,100,0,84,1.52578074084537e-315,NA,NA,81,16828,100,0,NA,NA,100,11,NA,NA,NA,NA,NA,NA,99,1,100,0,100,0,100,0,99,1,68,32,100,0,100,5,95,10324,32,32,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,8.29190373415364e-320,100,1.07599325838204e-313,100,9.84950987558e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3010CGY","ST4000DM000",1.97665142785814e-311,0,117,124784304,NA,NA,96,0,100,4,100,0,87,2.54618851608104e-315,NA,NA,89,10402,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,2,99,3252,22,22,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5.12889546947798e-320,100,9.40369597916553e-314,100,5.38209890591496e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","MJ0351YNG9Y04A","Hitachi HDS5C3030ALA630",1.48248990956645e-311,0,100,0,134,112,130,516,100,28,100,0,100,0,122,37,97,26680,100,0,NA,NA,100,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,173,100,173,253,23,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1331LAGRGSXH","HGST HMS5C4040ALE640",1.97665142785814e-311,0,100,0,134,101,100,331,100,6,100,0,100,0,113,42,99,12946,100,0,NA,NA,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,108,100,108,230,26,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z300THXL","ST4000DM000",1.97665142785814e-311,0,119,231225768,NA,NA,94,0,100,6,100,0,81,7.93289369937072e-316,NA,NA,81,17340,100,0,NA,NA,100,6,NA,NA,NA,NA,NA,NA,99,1,100,0,100,0,100,0,98,2,74,26,100,0,100,1,94,13902,26,26,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.24198291657848e-309,100,1.23287458920294e-313,100,3.00357562545003e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z303RRM9","ST4000DM000",1.97665142785814e-311,0,118,194328656,NA,NA,99,0,100,1,100,0,79,4.67431253625193e-316,NA,NA,98,2050,100,0,NA,NA,100,1,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,99,2309,26,26,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,9.73803387953097e-321,100,7.11968965786188e-314,100,5.01101594190289e-315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1331LAGRPSKH","HGST HMS5C4040ALE640",1.97665142785814e-311,0,100,0,132,108,100,454,100,6,100,0,100,0,113,42,99,13616,100,0,NA,NA,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,82,100,82,222,27,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","S30113VA","ST4000DM000",1.97665142785814e-311,0,119,202784992,NA,NA,99,0,100,1,100,0,84,1.61609444388624e-315,NA,NA,93,6202,100,0,NA,NA,100,1,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,91,18996,20,20,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3.00441319236062e-320,100,1.23441899364949e-313,100,1.05769195269264e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z304RAWW","ST4000DM000",1.97665142785814e-311,0,114,60394264,NA,NA,93,0,100,7,100,0,63,1.13216970787411e-317,NA,NA,100,541,100,0,NA,NA,100,6,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,71,29,100,0,100,0,92,16036,29,29,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.24998608397835e-321,100,3.46694464381566e-315,100,1.29793985347154e-315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z300GPEY","ST4000DM000",1.97665142785814e-311,0,116,109682552,NA,NA,93,0,100,7,100,0,88,3.3933530668613e-315,NA,NA,76,21603,100,0,NA,NA,100,7,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,97,3,74,26,100,0,100,3,95,10812,26,26,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,7.67780517193556e-310,100,1.33786762466947e-313,100,6.55988862013348e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","S3010MMZ","ST4000DM000",1.97665142785814e-311,0,111,41566776,NA,NA,98,0,100,2,100,0,81,7.19998861765322e-316,NA,NA,97,3134,100,0,NA,NA,100,2,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,94,12777,35,35,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.5069002198158e-320,100,8.79333672485214e-314,100,2.73466812081191e-314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z300GPEW","ST4000DM000",1.97665142785814e-311,0,119,202940576,NA,NA,93,0,100,8,100,0,87,3.05476133243062e-315,NA,NA,76,21605,100,0,NA,NA,100,8,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,96,4,75,25,100,0,100,6,96,8993,25,25,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.12633414599302e-309,100,1.40551429251171e-313,100,1.34558105906306e-312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","S3010MMW","ST4000DM000",1.97665142785814e-311,0,119,210145552,NA,NA,98,0,100,2,100,0,82,9.76062349958356e-316,NA,NA,94,5529,100,0,NA,NA,100,2,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,86,29782,25,25,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2.66943668448026e-320,100,1.10377701566789e-313,100,1.72867745384612e-314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","WD-WX41D94RNZ5T","WDC WD60EFRX",2.96497446444152e-311,0,200,0,NA,NA,201,8908,100,7,200,0,100,0,NA,NA,89,8396,100,0,100,0,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,200,1,200,480,119,33,NA,NA,200,0,200,0,100,0,200,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","MK0313YHGD774C","Hitachi HDS723030ALA640",1.48248990956645e-311,0,100,0,134,87,122,633,100,20,100,0,100,0,135,26,95,36111,100,0,NA,NA,100,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,20,100,20,253,22,NA,NA,100,0,100,0,100,0,200,1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1311LAG3EENH","Hitachi HDS5C4040ALE630",1.97665142785814e-311,0,100,0,131,114,124,562,100,27,100,0,100,0,111,43,97,21651,100,0,NA,NA,100,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,31,100,31,222,27,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z300GPEN","ST4000DM000",1.97665142785814e-311,0,118,182334488,NA,NA,92,0,100,53,100,0,84,1.62626720612755e-315,NA,NA,80,18019,100,0,NA,NA,100,53,NA,NA,NA,NA,NA,NA,99,1,100,0,100,0,100,0,93,7,80,20,100,0,100,35,98,5285,20,20,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,8.80919046534943e-320,100,1.0947359793647e-313,100,1.06731450091617e-312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","S30113VR","ST4000DM000",1.97665142785814e-311,0,120,391464,NA,NA,97,0,100,3,100,0,84,1.18797098881564e-315,NA,NA,93,6202,100,0,NA,NA,100,3,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,91,19792,20,20,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3.0054013236523e-320,100,1.20763467602745e-313,100,3.18657146479853e-314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","WD-WCC4N0832127","WDC WD30EFRX",1.48248990956645e-311,0,200,0,NA,NA,178,6075,100,15,200,0,100,0,NA,NA,84,12144,100,0,100,0,100,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,200,2,200,893,119,31,NA,NA,200,0,200,0,100,0,200,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","S3010MMG","ST4000DM000",1.97665142785814e-311,0,114,71048792,NA,NA,92,0,100,13,100,0,82,8.94322138425827e-316,NA,NA,95,5219,100,0,NA,NA,100,13,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,83,34622,28,28,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2.42586232108052e-320,100,1.01470522587597e-313,100,1.29395049768717e-314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3023V3N","ST4000DM000",1.97665142785814e-311,0,105,9290488,NA,NA,96,0,100,4,100,0,74,4.27055319333631e-313,NA,NA,88,10640,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,98,2,78,22,100,0,100,0,100,1578,22,22,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5.25389407787582e-320,100,8.36008218164873e-314,100,6.67175053668844e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z4D07P2A","ST6000DX000",2.96497446444152e-311,0,118,171470408,NA,NA,99,0,100,1,100,0,87,2.45715332647454e-315,NA,NA,93,6632,100,0,NA,NA,100,1,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,96,4,72,28,78,45232,100,0,99,3619,28,28,66,171470408,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.12851980158331e-309,100,1.54997305372721e-313,100,8.19815002988441e-314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z3020S7K","ST4000DM000",1.97665142785814e-311,0,120,244017576,NA,NA,99,0,100,1,100,0,84,1.65525509981019e-315,NA,NA,90,9294,100,0,NA,NA,100,1,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,99,3281,19,19,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.5829529308234e-320,100,6.48629087397903e-314,100,1.67641388144439e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","S30113VZ","ST4000DM000",1.97665142785814e-311,0,117,126373448,NA,NA,99,0,100,1,100,0,83,1.15812789220333e-315,NA,NA,93,6203,100,0,NA,NA,100,1,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,90,20774,19,19,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3.00243692977726e-320,100,1.21770080427804e-313,100,3.17368994121173e-314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","S3011HAB","ST4000DM000",1.97665142785814e-311,0,119,214313448,NA,NA,99,0,100,1,100,0,84,1.19838093221089e-315,NA,NA,94,5887,100,0,NA,NA,100,1,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,4.94065645841247e-324,100,0,74,26,100,0,100,0,95,11527,26,26,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2.88731963429624e-320,100,8.3017595078291e-314,100,4.15690226048294e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL2331LAGN5RTJ","HGST HMS5C4040BLE640",1.97665142785814e-311,0,100,0,134,100,100,458,100,5,100,0,100,0,113,42,98,14937,100,0,NA,NA,100,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,106,100,106,200,30,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1311LAG3B61H","Hitachi HDS5C4040ALE630",1.97665142785814e-311,0,100,0,135,99,131,553,100,16,100,0,100,0,113,42,97,23983,100,0,NA,NA,100,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,21,100,21,253,22,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","PL1331LAGM339H","HGST HMS5C4040BLE640",1.97665142785814e-311,0,100,0,134,100,128,522,100,13,100,0,100,0,113,42,98,14597,100,0,NA,NA,100,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,199,100,199,187,32,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","JK11A8B9J82W5F","Hitachi HDS722020ALA330",9.88328391274756e-312,0,100,0,100,0,116,620,100,19,100,0,100,0,100,0,94,44048,100,0,NA,NA,100,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,99,1259,99,1259,176,34,NA,NA,100,0,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","W300R7L9","ST4000DM000",1.97665142785814e-311,0,118,183586200,NA,NA,92,0,100,16,100,0,70,5.28711258157395e-317,NA,NA,85,13615,100,0,NA,NA,100,16,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,92,8,80,20,100,0,100,9,93,14502,20,20,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,6.70101235454483e-320,100,1.07062166808482e-313,100,8.53506919538629e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z300GQ9C","ST4000DM000",1.97665142785814e-311,0,109,23651104,NA,NA,92,0,100,54,100,0,84,1.61768827495644e-315,NA,NA,80,18358,100,0,NA,NA,100,53,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,99,1,80,20,100,0,100,36,98,4807,20,20,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,8.97865498187297e-320,100,1.08576815617923e-313,100,1.07314339644338e-312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z304JG7Q","ST4000DM000",1.97665142785814e-311,0,119,214806272,NA,NA,99,0,100,1,100,0,79,4.66885582822643e-316,NA,NA,98,2048,100,0,NA,NA,100,1,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,99,2337,27,27,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,9.73803387953097e-321,100,7.08523359481889e-314,100,5.18307213411892e-315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z304JG7W","ST4000DM000",1.97665142785814e-311,0,114,73308008,NA,NA,92,0,100,9,100,0,77,2.61668465318845e-316,NA,NA,99,1001,100,0,NA,NA,100,9,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,100,1283,28,28,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.89124989382834e-321,100,4.38941931467079e-314,100,5.08968621231645e-315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z304JG7V","ST4000DM000",1.97665142785814e-311,0,118,168325704,NA,NA,96,0,100,4,100,0,77,2.55329637667297e-316,NA,NA,99,1330,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,95,10265,28,28,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5.98807562759591e-321,100,4.08243991012009e-314,100,2.6478213915252e-315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z304JG7Y","ST4000DM000",1.97665142785814e-311,0,119,230091296,NA,NA,96,0,100,4,100,0,77,2.51389834690947e-316,NA,NA,99,1330,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,95,10286,28,28,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5.98807562759591e-321,100,3.91519258630397e-314,100,2.86513799883202e-315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z304JG7X","ST4000DM000",1.97665142785814e-311,0,115,98152272,NA,NA,96,0,100,4,100,0,77,2.51114521550458e-316,NA,NA,99,1065,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,100,1492,25,25,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5.08887615216484e-321,100,4.03112752090359e-314,100,2.68282732097621e-315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z304JG7Z","ST4000DM000",1.97665142785814e-311,0,119,209276584,NA,NA,96,0,100,4,100,0,77,2.56148398314928e-316,NA,NA,99,1066,100,0,NA,NA,100,4,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,69,31,100,0,100,0,100,1528,31,31,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5.08393549570643e-321,100,4.00624123274379e-314,100,2.60760036697149e-315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","Z300GQ9R","ST4000DM000",1.97665142785814e-311,0,117,122448664,NA,NA,91,0,100,12,100,0,88,3.34124835543801e-315,NA,NA,76,21604,100,0,NA,NA,100,12,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,2,85,30392,28,28,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,9.56574482715346e-310,100,1.33547737776216e-313,100,7.14425788197374e-313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01","W3006LZF","ST4000DM000",1.97665142785814e-311,0,111,41820520,NA,NA,91,0,100,24,100,0,86,2.12065112905784e-315,NA,NA,77,20891,100,0,NA,NA,100,24,NA,NA,NA,NA,NA,NA,100,0,100,0,100,0,100,0,92,8,84,16,100,0,100,6,49,103752,16,16,NA,NA,NA,NA,100,0,100,0,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.00996899322868e-319,100,1.51621783653787e-313,100,1.4283299086649e-312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
